ID,TYPE,NAME,LATITUDE,LONGITUDE,COUNTRY,REGION
41926,small_airport,Atirro Airport,10,-84,CR,CR-C
41927,small_airport,Altamira de San Carlos Airport,11,-84,CR,CR-A
41928,small_airport,Babilonia Airport,10,-84,CR,CR-L
4797,medium_airport,Barra del Colorado Airport,11,-84,CR,CR-L
41929,small_airport,Bremen Airport,10,-84,CR,CR-L
41930,small_airport,Bataan (Monte Libano) Airport,10,-83,CR,CR-L
41932,small_airport,Barra de Parismina Airport,10,-83,CR,CR-L
41933,small_airport,Codela Airport,10,-85,CR,CR-G
4799,small_airport,Chacarita Airport,10,-85,CR,CR-P
41935,small_airport,Ciruelas Airport,11,-85,CR,CR-G
41936,small_airport,Coyolar Airport,11,-86,CR,CR-G
41937,small_airport,El Cerrito Airport,10,-86,CR,CR-G
32210,small_airport,Carrillo Airport,10,-85,CR,CR-G
4800,small_airport,Cabo Velas Airport,10,-86,CR,CR-G
41938,small_airport,Carrizal Airport,10,-84,CR,CR-A
4801,small_airport,Duacari 2 Airport,10,-84,CR,CR-L
41939,small_airport,Don Diego Airport,10,-83,CR,CR-L
41940,small_airport,Dos Marías Airport,10,-85,CR,CR-P
4802,small_airport,El Carmen de Siquirres Airport,10,-83,CR,CR-L
41941,small_airport,El Descanso de Poco Sol Airport,11,-85,CR,CR-A
41942,small_airport,El Ceibo Airport,11,-84,CR,CR-H
41943,small_airport,El Ron Ron Airport,10,-84,CR,CR-A
41944,small_airport,Esterillos / Finca Airport,10,-84,CR,CR-P
41946,small_airport,Flamingo Airport,10,-86,CR,CR-G
41947,small_airport,Frutez - Pital Airport,10,-84,CR,CR-A
41948,small_airport,Garza Airport,10,-86,CR,CR-G
4805,medium_airport,Guapiles Airport,10,-84,CR,CR-L
41949,small_airport,Guatuso Airport,11,-85,CR,CR-A
41950,heliport,Helibancosta Heliport,10,-84,CR,CR-SJ
41951,small_airport,Hacienda Rancho Grande Airport,10,-84,CR,CR-H
41952,small_airport,Hacienda Homuha Airport,11,-84,CR,CR-A
41953,small_airport,Hacienda Rio Cuarto Airport,11,-84,CR,CR-H
41954,small_airport,Hacienda La Pacífica Airport,10,-85,CR,CR-G
41955,small_airport,Hacienda La Suerte Airport,10,-84,CR,CR-L
32147,small_airport,Islita Airport,10,-85,CR,CR-G
41956,small_airport,Las Islas Airport,11,-84,CR,CR-H
41957,small_airport,Jaco Airport,10,-85,CR,CR-P
41958,small_airport,La Zampoña Airport,10,-85,CR,CR-G
4806,medium_airport,Daniel Oduber Quiros International Airport,11,-86,CR,CR-G
4807,medium_airport,Los Chiles Airport,11,-85,CR,CR-A
31949,small_airport,La Flor Airport,11,-86,CR,CR-G
41959,small_airport,La Garroba Airport,11,-85,CR,CR-A
41960,small_airport,La Ligia Airport,10,-84,CR,CR-P
41961,small_airport,Las Lomas Airport,10,-84,CR,CR-L
4808,medium_airport,Limon International Airport,10,-83,CR,CR-L
41962,small_airport,La Guinea Airport,10,-85,CR,CR-G
41963,heliport,La Loma Heliport,10,-84,CR,CR-SJ
41964,small_airport,Las Piedras Airport,10,-85,CR,CR-G
41965,heliport,La Victoria de Sarapiqui Heliport,10,-84,CR,CR-H
31950,small_airport,Las Trancas Airport,11,-86,CR,CR-G
41966,small_airport,La Cueva Airport,11,-86,CR,CR-G
41967,small_airport,La Yolanda Airport,10,-85,CR,CR-P
41968,small_airport,La Zopilota Airport,10,-85,CR,CR-G
41969,small_airport,Monte Alto Airport,10,-85,CR,CR-G
41970,small_airport,Murcielago Airport,11,-86,CR,CR-G
41971,small_airport,Mojica Airport,10,-85,CR,CR-G
32012,small_airport,Guanacaste Airport,10,-85,CR,CR-G
4809,medium_airport,Nosara Airport,10,-86,CR,CR-G
4810,medium_airport,Juan Santamaria International Airport,10,-84,CR,CR-A
31951,small_airport,Palo Arco Airport,10,-85,CR,CR-G
4811,small_airport,Pandora Airport,10,-83,CR,CR-L
41973,small_airport,Pelon Nuevo Airport,10,-85,CR,CR-G
41975,small_airport,Playa Pájaros Airport,10,-85,CR,CR-P
41976,small_airport,Peñas Blancas Airport,10,-86,CR,CR-G
41977,small_airport,Agropecuaria Playa Caletas Airport,10,-85,CR,CR-G
4813,medium_airport,Tobias Bolanos International Airport,10,-84,CR,CR-SJ
41979,small_airport,Quebrada Azul Airport,10,-84,CR,CR-A
41980,small_airport,Rio Frio / Progreso Airport,10,-84,CR,CR-H
41981,small_airport,Rancho Humo Airport,10,-85,CR,CR-G
41982,heliport,Los Sueños Heliport,10,-85,CR,CR-P
41983,small_airport,Rancho Nuevo Airport,10,-85,CR,CR-P
41984,small_airport,Roxana Farms Airport,10,-84,CR,CR-L
31954,small_airport,San Alberto Airport,10,-83,CR,CR-L
41985,small_airport,San Cristobal Airport,11,-85,CR,CR-A
41986,small_airport,Santa Cruz Airport,10,-86,CR,CR-G
41987,heliport,San Jose Heliport,10,-84,CR,CR-SJ
4815,small_airport,Santa Clara De Guapiles Airport,10,-84,CR,CR-L
41989,small_airport,Shiroles Airport,10,-83,CR,CR-L
41991,small_airport,Santa Marta Airport,10,-85,CR,CR-A
31956,small_airport,Santa Maria De Guacimo Airport,10,-84,CR,CR-L
41992,small_airport,San Pedro Airport,10,-84,CR,CR-L
41993,small_airport,Sarapigui Airport,10,-84,CR,CR-H
35320,small_airport,Playa Samara Airport,10,-85,CR,CR-G
41994,small_airport,San Agustin Airport,10,-85,CR,CR-P
41995,small_airport,Sixaola Airport,10,-83,CR,CR-L
41996,small_airport,Ticaban Airport,10,-84,CR,CR-L
41997,small_airport,Taboga Airport,10,-85,CR,CR-G
41998,small_airport,Talolinga Airport,10,-85,CR,CR-G
41999,small_airport,Tamarindo De Santa Cruz Airport,10,-86,CR,CR-G
42000,small_airport,Tambor Airport,10,-85,CR,CR-P
4817,medium_airport,Upala Airport,11,-85,CR,CR-A
42001,small_airport,Yucatica Airport,10,-84,CR,CR-L
42002,small_airport,Zapotal De Guanacaste Airport,10,-85,CR,CR-G
22306,small_airport,Double O Ranch Airport,35,-90,US,US-MS
22308,heliport,Pascagoula Refinery Pad Nr 3 Heliport,30,-88,US,US-MS
22310,small_airport,Hopper Field,34,-88,US,US-MS
22312,small_airport,Linwood Airport,33,-90,US,US-MS
22313,heliport,Echelon Heliport,32,-90,US,US-MS
22314,small_airport,Harrell Field,32,-90,US,US-MS
22317,small_airport,Mohr Farm Airport,32,-90,US,US-MS
45501,small_airport,John Farese Airpark,35,-89,US,US-MS
22320,heliport,Greenwood-Leflore Hospital Heliport,34,-90,US,US-MS
22321,heliport,Memorial Hospital Heliport,30,-89,US,US-MS
22322,small_airport,Dilworth Airport,35,-89,US,US-MS
22323,heliport,Pascagoula Refinery Pad Nr 2 Heliport,30,-88,US,US-MS
22326,small_airport,Murphey Flying Service Airport,33,-90,US,US-MS
22330,small_airport,Cedar Creek Air Ranch Airport,31,-89,US,US-MS
22331,small_airport,Aerohead Airport,31,-88,US,US-MS
45502,small_airport,Pace Airstrip,33,-90,US,US-MS
22334,heliport,Tri Lakes Medical Center Heliport,34,-90,US,US-MS
22335,heliport,Andersons Hospital Heliport,32,-89,US,US-MS
22336,small_airport,Hobbs Airport,33,-90,US,US-MS
22339,small_airport,Supplejack Airport,33,-90,US,US-MS
22341,small_airport,Flautt Airport,34,-90,US,US-MS
22342,small_airport,Smith County Airport,32,-89,US,US-MS
22343,small_airport,Southland Flying Service Inc. Airport,33,-90,US,US-MS
22344,small_airport,Flying Y Service Airport,34,-90,US,US-MS
22345,small_airport,Mississippi Petrified Forest Airport,33,-90,US,US-MS
22348,heliport,St Dominic-Jackson Memorial Hospital Heliport,32,-90,US,US-MS
22349,heliport,Southwest Regional Medical Center Heliport,31,-90,US,US-MS
22350,small_airport,George Ford Airport,31,-90,US,US-MS
22352,small_airport,Clay Airport,32,-90,US,US-MS
22353,small_airport,Leuth Flying Service Airport,34,-89,US,US-MS
22354,small_airport,Wolf River Ranch Airport,31,-89,US,US-MS
22355,small_airport,Burney Farms Airport,34,-90,US,US-MS
22356,small_airport,Schloss Adlers Airport,35,-90,US,US-MS
22357,heliport,Gmh Heliport,34,-88,US,US-MS
22359,small_airport,Tullos Field,32,-90,US,US-MS
22361,heliport,Lundys Heliport,30,-89,US,US-MS
22362,small_airport,Simpson Field,31,-90,US,US-MS
22363,small_airport,Davis Field,35,-90,US,US-MS
22364,small_airport,Rye Field,34,-88,US,US-MS
22365,small_airport,Vaiden Landing Airport,35,-90,US,US-MS
22366,small_airport,Delta Flying Service Inc Airport,35,-90,US,US-MS
22367,small_airport,Kennedy Executive Airport,30,-89,US,US-MS
22368,heliport,Gulf Coast Community Hosp-Emerg Heliport,30,-89,US,US-MS
22369,small_airport,Lamb's Field,34,-89,US,US-MS
22370,small_airport,Falcon Field,32,-90,US,US-MS
22371,small_airport,Mc Lain  -Calico Airport,33,-89,US,US-MS
22372,small_airport,Slobovia Outernational Airport,32,-90,US,US-MS
22373,heliport,Singing River Hospital Heliport,30,-89,US,US-MS
22374,heliport,Segars Heliport,35,-88,US,US-MS
22375,small_airport,Lee's Field,31,-90,US,US-MS
22377,small_airport,Wade Field,34,-89,US,US-MS
22379,heliport,Pascagoula Refinery Pad Nr 1 Heliport,30,-89,US,US-MS
22381,small_airport,Hasting Airpark,34,-89,US,US-MS
22382,heliport,Forrest General Hospital Heliport,31,-89,US,US-MS
22383,small_airport,Shade Tree Field,31,-89,US,US-MS
22384,small_airport,Alton Field,32,-90,US,US-MS
45494,heliport,Beaman Heliport,31,-89,US,US-MS
22387,heliport,Ben L. Briggs Heliport,30,-89,US,US-MS
22388,small_airport,Oreck Airport,31,-90,US,US-MS
22389,heliport,Gulfport Jail Heliport,30,-89,US,US-MS
22390,small_airport,Flowood Industrial STOLport,32,-90,US,US-MS
22391,heliport,Adjutant General Office Heliport,32,-90,US,US-MS
22393,small_airport,Hooper Skylark Field,31,-90,US,US-MS
22396,small_airport,Barrett Field,33,-89,US,US-MS
22397,heliport,Va Hospital Heliport,30,-89,US,US-MS
22398,small_airport,Farmco Field,31,-89,US,US-MS
22399,small_airport,Rocking T Ranch Airport,30,-90,US,US-MS
42003,small_airport,La Aramuaca Airport,13,-88,SV,SV-SM
42004,small_airport,Barillas Airport,13,-88,SV,SV-US
42005,small_airport,Ceiba Doblada Airport,13,-89,SV,SV-US
42006,small_airport,La Chepona Airport,13,-88,SV,SV-US
42007,small_airport,Corral De Mulas Airport,13,-89,SV,SV-US
42008,small_airport,Casas Nuevas Airport,13,-89,SV,SV-US
42009,small_airport,La Carrera Airport,13,-89,SV,SV-US
42010,small_airport,Espiritu Santo Airport,13,-89,SV,SV-US
4818,small_airport,El Tamarindo Airport,13,-88,SV,SV-UN
42011,small_airport,El Jocotillo Airport,14,-90,SV,SV-SO
42012,small_airport,La Cabaña Airport,14,-89,SV,SV-SS
4819,small_airport,Los Comandos Airport,14,-88,SV,SV-MO
42013,small_airport,La Gloria Airport,14,-89,SV,SV-SS
42014,small_airport,Las Mesas Airport,13,-89,SV,SV-LI
4820,medium_airport,El Salvador International Airport,13,-89,SV,SV-PA
42015,small_airport,El Platanar Airport,14,-89,SV,SV-CU
42016,small_airport,El Ronco Airport,14,-90,SV,SV-SA
299894,small_airport,El Palmer Airport,14,-90,SV,SV-SA
42017,small_airport,Punta San Juan Airport,13,-88,SV,SV-US
31958,small_airport,El Papalon Airport,13,-88,SV,SV-SM
42018,small_airport,San Ramon Airport,13,-88,SV,SV-UN
4821,medium_airport,Ilopango International Airport,14,-89,SV,SV-SS
42019,small_airport,El Zapote Airport,14,-90,SV,SV-AH
4822,medium_airport,Les Cayes Airport,18,-74,HT,HT-SD
4823,medium_airport,Cap Haitien International Airport,20,-72,HT,HT-ND
4824,medium_airport,Jacmel Airport,18,-73,HT,HT-SE
31696,medium_airport,Jérémie Airport,19,-74,HT,HT-GA
4825,medium_airport,Toussaint Louverture International Airport,19,-72,HT,HT-OU
32146,medium_airport,Port-de-Paix Airport,20,-73,HT,HT-NO
42153,small_airport,Trojes Airport,15,-87,HN,HN-YO
22501,small_airport,Broadwater Airport,37,-90,US,US-MO
22502,heliport,Arch Heliport,39,-90,US,US-MO
22503,heliport,V.A. Medical Center Heliport,39,-90,US,US-MO
22507,heliport,Southeast Mo Hospital Heliport,37,-90,US,US-MO
22511,heliport,Madison Memorial Heliport,38,-90,US,US-MO
22523,heliport,Fabick Heliport,39,-90,US,US-MO
22524,heliport,Three Rivers Healthcare Hospital Heliport,37,-90,US,US-MO
22525,heliport,Fostaire Heliport,39,-90,US,US-MO
22538,heliport,Missouri Delta Heliport,37,-90,US,US-MO
22539,heliport,St Louis Children's Hospital Heliport,39,-90,US,US-MO
22544,heliport,Clarion Heliport,39,-90,US,US-MO
22545,heliport,Cardinal Glennon Heliport,39,-90,US,US-MO
22546,heliport,Twin Rivers Regional Medical Center Heliport,36,-90,US,US-MO
22549,small_airport,Brown Field,37,-90,US,US-MO
22557,small_airport,Lakeside Airport,38,-90,US,US-MO
22575,heliport,First Precinct Police Heliport,39,-90,US,US-MO
22579,heliport,Fabick-Colmarile Heliport,39,-90,US,US-MO
42279,small_airport,Antilla Airport,21,-76,CU,CU-11
4826,medium_airport,Gustavo Rizo Airport,20,-75,CU,CU-14
42290,small_airport,El Caribe Airport,22,-83,CU,CU-01
31965,small_airport,Batabanó Airport,23,-82,CU,CU-02
4827,small_airport,Las Brujas Airport,23,-79,CU,CU-07
4828,medium_airport,Carlos Manuel de Cespedes Airport,20,-77,CU,CU-12
4829,medium_airport,Maximo Gomez Airport,22,-79,CU,CU-08
4830,small_airport,Caibarién Airport,23,-79,CU,CU-05
4831,medium_airport,Jardines Del Rey Airport,22,-78,CU,CU-08
42287,small_airport,Ciego De Avila Sur Airport,22,-79,CU,CU-08
4832,medium_airport,Jaime Gonzalez Airport,22,-80,CU,CU-06
4833,medium_airport,Vilo Acuna International Airport,22,-82,CU,CU-99
4834,medium_airport,Ignacio Agramonte International Airport,21,-78,CU,CU-09
31966,small_airport,Colón Airport,23,-81,CU,CU-04
4835,medium_airport,Antonio Maceo International Airport,20,-76,CU,CU-13
42288,small_airport,Las Clavellinas Airport,22,-84,CU,CU-01
42298,small_airport,Cayajabo Airport,23,-83,CU,CU-02
4836,small_airport,Florida Airport,21,-78,CU,CU-09
42284,small_airport,Central Agramonte Airport,22,-78,CU,CU-09
4837,medium_airport,Leeward Point Field,20,-75,CU,CU-14
4838,medium_airport,Mariana Grajales Airport,20,-75,CU,CU-14
4839,large_airport,José Martí International Airport,23,-82,CU,CU-03
4840,medium_airport,Frank Pais International Airport,21,-76,CU,CU-11
42285,small_airport,Nuevitas Airport,22,-77,CU,CU-09
4841,medium_airport,Kawama Airport,23,-81,CU,CU-04
4842,small_airport,Ciudad Libertad Airport,23,-82,CU,CU-03
4843,medium_airport,La Coloma Airport,22,-84,CU,CU-01
42277,small_airport,Punta de Maisi Airport,20,-74,CU,CU-14
4844,small_airport,Managua Airport,23,-82,CU,CU-03
42293,small_airport,Matahambre Airport,23,-84,CU,CU-01
31914,small_airport,Mayajigua Airport,22,-79,CU,CU-07
4845,closed,Mariel Airport,23,-83,CU,CU-02
4846,medium_airport,Orestes Acosta Airport,21,-75,CU,CU-11
42301,small_airport,Matanzas Airport,23,-82,CU,CU-04
4847,medium_airport,Sierra Maestra Airport,20,-77,CU,CU-12
4848,medium_airport,San Nicolas De Bari Airport,23,-82,CU,CU-02
31664,small_airport,Nicaro Airport,21,-76,CU,CU-11
4849,medium_airport,Rafael Cabrera Airport,22,-83,CU,CU-99
4850,closed,Cayo Coco Airport,23,-79,CU,CU-08
42291,small_airport,Punta Alegre Airport,22,-79,CU,CU-01
4851,medium_airport,Playa Baracoa Airport,23,-83,CU,CU-02
42275,closed,Pilon Airport,20,-77,CU,CU-12
4852,medium_airport,Pinar Del Rio Airport,22,-84,CU,CU-01
4853,small_airport,San Antonio De Los Banos Airport,23,-83,CU,CU-02
4854,medium_airport,Abel Santamaria Airport,22,-80,CU,CU-05
42297,small_airport,Sagua La Grande Airport,23,-80,CU,CU-05
32336,medium_airport,San Julian Air Base,22,-84,CU,CU-01
4855,small_airport,Joaquín de Agüero Airport,22,-77,CU,CU-09
4856,medium_airport,Siguanea Airport,22,-83,CU,CU-99
4857,small_airport,Sancti Spiritus Airport,22,-79,CU,CU-07
4858,medium_airport,Alberto Delgado Airport,22,-80,CU,CU-07
42281,small_airport,Manati Airport,21,-77,CU,CU-10
4859,large_airport,Juan Gualberto Gomez International Airport,23,-81,CU,CU-04
4860,medium_airport,Hermanos Ameijeiras Airport,21,-77,CU,CU-10
4861,medium_airport,Gerrard Smith International Airport,20,-80,KY,KY-U-A
31977,medium_airport,Edward Bodden Airfield,20,-80,KY,KY-U-A
4862,large_airport,Owen Roberts International Airport,19,-81,KY,KY-U-A
32148,small_airport,Playa del Carmen Airport,21,-87,MX,MX-ROO
32483,small_airport,Tulum Naval Air Station,20,-87,MX,MX-ROO
35340,small_airport,Mores Island Airport,26,-78,BS,BS-SP
4924,medium_airport,Clarence A. Bain Airport,24,-78,BS,BS-KB
4925,medium_airport,Andros Town Airport,25,-78,BS,BS-NB
4926,medium_airport,Congo Town Airport,24,-78,BS,BS-KB
4927,medium_airport,Marsh Harbour International Airport,27,-77,BS,BS-MH
4928,medium_airport,San Andros Airport,25,-78,BS,BS-NB
4929,medium_airport,Spring Point Airport,22,-74,BS,BS-AC
4930,small_airport,Sandy Point Airport,26,-77,BS,BS-SP
4931,medium_airport,Treasure Cay Airport,27,-77,BS,BS-MH
29641,small_airport,Abaco I Walker C Airport,27,-78,BS,BS-GT
4932,small_airport,Spanish Cay Airport,27,-78,BS,BS-GT
4933,medium_airport,Chub Cay Airport,25,-78,BS,BS-NB
4934,medium_airport,Great Harbour Cay Airport,26,-78,BS,BS-NB
4935,medium_airport,South Bimini Airport,26,-79,BS,BS-BI
4936,medium_airport,Arthur's Town Airport,25,-76,BS,BS-CI
4937,medium_airport,New Bight Airport,24,-75,BS,BS-CI
30866,small_airport,Cat Cay Airport,26,-79,BS,BS-BI
31985,small_airport,Hawks News Airport,24,-76,BS,BS-CI
4938,medium_airport,Colonel Hill Airport,23,-74,BS,BS-AC
32181,small_airport,Pitts Town Airport,23,-74,BS,BS-AC
31986,small_airport,Cay Sal Airport,24,-80,BS,BS-BI
31987,small_airport,Cutlass Bay Airport,24,-75,BS,BS-CI
300108,heliport,AUTEC Heliport,25,-78,BS,BS-NB
46383,small_airport,Black Point Airstrip,24,-76,BS,BS-EX
4939,medium_airport,Exuma International Airport,24,-76,BS,BS-EX
4940,medium_airport,George Town Airport,23,-76,BS,BS-EX
4941,medium_airport,North Eleuthera Airport,25,-77,BS,BS-HI
31989,small_airport,Lee Stocking Airport,24,-76,BS,BS-EX
4942,medium_airport,Governor's Harbour Airport,25,-76,BS,BS-GH
4943,medium_airport,Normans Cay Airport,25,-77,BS,BS-EX
4944,medium_airport,Rock Sound Airport,25,-76,BS,BS-RS
4945,medium_airport,Staniel Cay Airport,24,-76,BS,BS-EX
31990,small_airport,Hog Cay Airport,23,-75,BS,BS-EX
31991,small_airport,Deep Water Cay Airport,27,-78,BS,BS-HR
4946,medium_airport,Grand Bahama International Airport,27,-79,BS,BS-FP
31992,small_airport,Auxiliary Airfield,27,-78,BS,BS-HR
32679,small_airport,West End Airport,27,-79,BS,BS-FP
4947,medium_airport,Inagua Airport,21,-74,BS,BS-IN
4948,medium_airport,Deadman's Cay Airport,23,-75,BS,BS-LI
4949,medium_airport,Stella Maris Airport,24,-75,BS,BS-LI
4950,medium_airport,Mayaguana Airport,22,-73,BS,BS-MG
4951,large_airport,Lynden Pindling International Airport,25,-77,BS,BS-NP
35304,small_airport,Nassau Paradise Island Airport,25,-77,BS,BS-NP
4952,medium_airport,Duncan Town Airport,22,-76,BS,BS-RI
4953,small_airport,Rum Cay Airport,24,-75,BS,BS-SR
4954,medium_airport,San Salvador Airport,24,-75,BS,BS-SR
35341,small_airport,Big Whale Cay Airport,25,-78,BS,BS-NB
35343,small_airport,Cistern Field,26,-78,BS,BS-NB
35344,heliport,Oakes Field-Nassau,25,-77,BS,BS-NP
35345,small_airport,Rudder Cut Cay Airport,24,-76,BS,BS-EX
35346,small_airport,Darby Island Airport,24,-76,BS,BS-EX
35347,small_airport,Hog Key Airport,24,-75,BS,BS-LI
31997,small_airport,Leaf Cay Airport,24,-76,BS,BS-EX
35348,small_airport,Sampson Cay Airport,24,-76,BS,BS-EX
35349,small_airport,Cape Eleuthera Airport,25,-76,BS,BS-RS
35342,small_airport,Little Whale Cay Berry Islands Airport,25,-78,BS,BS-NB
4956,large_airport,Philip S. W. Goldson International Airport,18,-88,BZ,BZ-BZ
22656,small_airport,Maben Airport,42,-74,US,US-NY
22659,small_airport,Griswold Airport,41,-73,US,US-CT
22660,small_airport,Hackettstown Airport,41,-75,US,US-NJ
22661,small_airport,Lincoln Park Airport,41,-74,US,US-NJ
22662,small_airport,Flanagan Field,36,-78,US,US-NC
22663,heliport,Northfield Heliport,42,-73,US,US-CT
22664,small_airport,Perkiomen Valley Airport,40,-75,US,US-PA
22666,small_airport,Centre Airpark,41,-78,US,US-PA
22667,small_airport,Holly Ridge/Topsail Island Airport,34,-78,US,US-NC
22668,small_airport,Sky Manor Airport,35,-78,US,US-NC
22669,small_airport,Blue Heron Airport,43,-74,US,US-NY
22671,small_airport,Cherry Ridge Airport,42,-75,US,US-PA
22672,small_airport,Kutztown Airport,41,-76,US,US-PA
22673,heliport,Picatinny Army Heliport,41,-75,US,US-NJ
22674,heliport,Meyers Heliport,36,-83,US,US-NC
22675,small_airport,Waterbury Airport,42,-73,US,US-CT
22676,small_airport,Shippensburg Airport,40,-77,US,US-PA
22677,small_airport,Braden Airpark,41,-75,US,US-PA
22678,small_airport,Kobelt Airport,42,-74,US,US-NY
22679,heliport,U S Heliport,35,-80,US,US-NC
22680,heliport,Horsham Valley Airways Inc Heliport,40,-75,US,US-PA
22681,small_airport,Li Calzi Airport,39,-75,US,US-NJ
22682,small_airport,Great Valley Airport,42,-79,US,US-NY
22683,small_airport,Hinshaw (Greenacres) Airport,36,-80,US,US-NC
22684,small_airport,Meadow Brook Field,36,-80,US,US-NC
22685,small_airport,Knox Airport,43,-74,US,US-NY
22686,small_airport,Warwick Municipal Airport,41,-74,US,US-NY
22687,small_airport,Penns Cave Airport,41,-78,US,US-PA
22688,small_airport,Twin Pine Airport,40,-75,US,US-NJ
